1qnP71VDNO56fadrNTAvTc,Five Little Ducks Went Swimming One Day,The Paul O'Brien All Stars Band
5E7SGvx7my24Yv5CVmXOQq,Oles Nye Autobil,Ole Steens Børn
7okdxzAi8TLL6jpzVUbFt7,La moara,Mihaela Radulescu
7uAhjiCTarBMLWLaO7q4xh,Peanuts,Herb Alpert & The Tijuana Brass
5PGbQgXt8bgXceoK3yZvYo,La Recia,Los Dareyes De La Sierra
4TmuYSQLrJS04rN5zglfhP,Tommelfinger Hvor Er Du,"Anne Brændeland, Camilla Trøen"
1A9vcyeCRp4PI6Sw6CvqsV,Solen lyser även på mig - Insp. 1977,Eddie Meduza
56ztKm9mnRxqrAMEtfE07J,Como El Primer Día,Banda El Recodo
4fo5uMhEhxZXntgKgqE0WT,Eimaste Dyo,"Mikis Theodorakis, Antonis Kalogiannis"
5nCtJujSCyszBOoCcezvxR,Chatty Chatty,Toots & The Maytals
0aa96yIuCju4ilhAOwssYx,El Gato Martínez,Canticuentos
5IDGj9qW4OZyN8HivvzKs0,Certificate,Ryan
6xF04SeFX25eXWnkugzUqF,Romaria,Jáfu'Mega
6JD627WDQXUpPYWqDLE3qg,School Is Over,På Slaget 12
2RYaKHOQLtcRKvUV6yOs7k,Doua ratuste si-o babusca,Teo Trandafir
10sZornAXa1nkS2uWGrIDb,Que Te Quiero,Katrina & The Waves
104qBjpWICpZpvLwQ4cHCy,瑪麗有隻小綿羊,銀河小歌星
7g9AOwPEt1zWoxV2ZyQ57m,Soy Cómo Quiero Ser,Joan Sebastian
1mwP8pRpxem5hPpRBinIX2,Um Gajo Muita Fixe,Ena Pá 2000
091YUzmywPSrzfcfVLexPn,Das Schöne Mädchen Von Seite 1,Howard Carpendale
2kY19ilrpQHJU7BJ75gxBQ,Erla Goda Erla,Halldor Waren
7uSBKrLRJBMS8cztpPzKP5,El Pavido Navido,El Palomo Y El Gorrion
3YhQ8oWQgkqKC3uangrxVx,במדינת הגמדים,Ruchama Raz
3ko3uNu5kmb5Y7p7f1HYLI,Liever Dan Lief - Rapversie,"Gers Pardoel, Doe Maar"
1TvMFL1u1VQkOJJwsud4jt,Kan Du Huske,Thomas Helmig
5E78vp9RaU7pdDhpX4fMxP,Bayuhan (Pounding Rice),Juan Silos Jr. & Rondalla
7tEbv0PMX5yCsQLDF4mxDi,I'm Your Gummibear,Gummibär
4pBSj32cmoESOE2np5lKmQ,La Carta N°3 - 1986 Digital Remaster,Los Hermanos Bustos
2ghhGdtyLNwSRCFlsQq4aZ,Pulling The Radish – Ba Luo Bo,A Little Mandarin
0m0k8WkLQfgQFWrqme1mZ3,Amazoniaque,Yves Simon
6nFYXpBgrNcZjbtNEuc6yR,I Am Your Gummy Bear (The Gummy Bear Song),Gummibär
7uZVqY5t56fNveg9w1bvhs,Krummi Krunkar Uti,Halldor Waren
2Koo7oecwZjyWY3ZA94C9Y,Piger der er ude på ballade,Onkel Reje
2JxdxcE9CAZRz6S21I80Ru,Lambret twist,Quartetto Cetra
62fsCUixQtDIBxxr9GSdrE,Daca Vesel Se Traieste,CanteceGradinita
6h3CzKxOHQlJPqOc1OXiYZ,Maggan,Schytts
4H345D3H438ljRPHbYSC2d,Je Tu Les,Petr Skoumal
6ZMQ6kKshuMLWrYk37KBmX,Enchanted - 2016 Remaster,Stevie Nicks
2JIiwpNdy9WDCOk7wTEU8T,Analista,Kelly Key
6Hve2vDZaP9pDUwi4eVsJz,Gutta snakker - 1991 Remastered Version,Jahn Teigen
0iKb6myCJcVCiE7JQXKtKi,Когда помрешь,Sektor Gaza
1jxmeRyI36kqk3eLErFkWy,Hepokatti,Tapio Rautavaara
6Zh1y96Ufh9dvblHzxGZOk,微笑,銀河小歌星
7Bz8yww6UMbTgTVLG6zbI4,Low Rider,War
4Nb84MeZwycwwtId1YHSdt,Henk Is Enne Lollige Vent (edit),Rowwen Hèze
3j62V6r9J3Juks6CrHAP4M,Mina de Hierba,Beto Quintanilla
48YZhmKL3aZKhQUfpvkelu,Burning Up,Madonna
0NjXS4VFF7OVLRhSAXMUJV,Burning Up,Madonna
3CRipEWA1ugprjQ4Cvl9SY,Binasuan,Juan Silos Jr. & His Rondalla
57zPqflrwhsOrf0HTM0BHV,El Alto Del Rosario,Jorge Oñate
6wqarga28xP6wK7Q9znGO7,Mecburen,MFÖ
0jKII5wudZf7RMGhXHO0eq,Likainen tusina,"Tuomari Nurmio, Köyhien Ystävät"
1DisaVvPI1t6aN4ftaOJJN,Las Dos Hectáreas,Banda El Recodo
3DjKRZ4Ktw6jBFBpl9b5Om,Fætter Mikkel,"Grethe Mogensen, Dragørbørnene"
2SMpYCnyDpDJvw7wCQR5HL,Штурмбаннфюрер,Черный Лукич
1hcflwXQVjbzn5cVYQUeZC,くわえたばこのブルース,Jitterin' Jinn
3u5ySLy0QEfyKgQkTZF6Ki,Pamela,Vhong Navarro
2RR3CE5aYfEozgJgUbfNO5,Psotny Wiatr,Akcent
1a1cllpvyKtsaKX7ltY4qZ,על גדות הוולגה,ליאור ייני
4t7e5GkDVVouoSWn77o1fR,Cielo,Teresin Jaen & Su Conjunto Alma Interiorana
6fPsTZl0c7IBTMcIGQAhvC,Tarantella siciliana,"Pino Villa, Gian Campione"
002TGKi4LBwxYodlfWoaN0,Cunnamulla Fella - 1998 Remaster,Slim Dusty
6BqdNDLZ3Pdcly46pu6nwj,I Am A Gummy Bear - The Gummy Bear Song,Gummy Bear
0wKeqZMEZv71san5KQWoA4,Влюблённый самолёт,Лариса Черникова
2EISedV2npKMtvygkykV2r,Pressure Drop,Toots & The Maytals
37E0vbbAOX0Y0vsnMOOKtA,Getoor,Fredi Nest
5vjzeMxTQJu6QGHCyIlc2x,Los Sonidos,Atención Atención
72kj4QzgGOxcDfYUEQu12X,Peanuts,Herb Alpert & The Tijuana Brass
76lLJ97z6rhrJQDybjeaD1,Sun Flower - Swedish Version,Streaplers
2TdhHtNXvGwbVSkZSQ5Olt,Simon Says,1910 Fruitgum Company
6DCWAEEAebggXYrqBCvCiX,La Vista De Luna,Sandra
3fN7Ud1HNchbNW407IgWs8,Adorable Mentirosa,Juan Gabriel
6vBXZzUuaUatVmAQL1NV75,Bræður tveir,"Leikhópurinn Karíus, Baktus"
5QFRlMzrZxYciqiIZlBAjJ,Házasodik A Tücsök,Zene Ovi
1w0Fjd21StGUAOeaIbvmZ2,Oh Carol,Banda Sinaloense Los Recoditos
6HY0as2RwgCythApdUua8R,Bi Bi Og Blaka,Halldor Waren
02rNq7LXf0GHgGwoOiJbkG,Die Zeit,EAV (Erste Allgemeine Verunsicherung)
2S2l36dCq2PP88ASyocwj7,Aborrezco,El Patrón De Durango
7uZF6CYmfNQ2lqRYqDhSdc,Stasera mi butto,Rocky Roberts
3OzidubrafPqdgTCS3Jac7,"Violin Partita No. 3 in E Major, BWV 1006: III. Gavotte en rondeau (Live)","Johann Sebastian Bach, Jascha Heifetz"
2SvxRZnbMEJbcJPKEsda0s,Boven Op De Berg (Dwergenlied),Double DJ's
48XvS61X0t2uoA3LTLNSvz,Vogguvísa ( Illa Dreymir ),Halldor Waren
4zzXnAXdU0ilshAdLgyYBT,The Little Ships,Jean-Jacques Perrey
1HQ1YpZtdz6TxM1zYJ9BSc,כושי כלב קט,Dalia Fridland
3VzV1y3nGqYzgXuaNLYECn,Gianna,Rino Gaetano
4J6nEGiJaVZdRqqrmRIZjB,Sweet Little Baby,Ding Dong Box
0TPywVMcIcxT5UrKMVV8Nr,Am I in Love,Kon Kan
6vpRZvIcxs2pOnAitn5nk5,Laissez-moi tranquille,Serge Gainsbourg
3WwQcmjkY6LB68y8JRH6fE,El Cantor De Fonseca,Jorge Oñate
6KHHFJARqCRhevKe3ozHct,Muchachita De Ojos Claros,Joan Sebastian
5qiRgASatJJCWMfAfTglMM,Stora djupa fittor,Eddie Meduza
1camCZXhYzMPgaeErfu2YT,It's My Life - Remix,Dr. Alban
01hbkBDDZrhBnfQHR2mxh4,Mac Ratoiul,Malina Olinescu
6aR9SpkUhO0I7Bdeq4Xiyr,EL Periquero,El As De La Sierra
5zOosTfqEH1HnNaQLyxq6e,"Goldberg Variations, BVW 988 with 30 Variations: Variatio 1 a 1 Clav.","Johann Sebastian Bach, Glenn Gould"
3nPWVglt7hUQxeErVfKjC5,Don't Turn Around,Eddie Meduza
4UIgfmTm68PMwsWhj1gsTD,Maistjarnan,Halldor Waren
29FZz0F17tJB0J9jWJfPd1,אני מנגן,Ofra Haza
2yBVeksU2EtrPJbTu4ZslK,What a Fool Believes,The Doobie Brothers
27md7isxhLB0jZiGDjyKNb,Childhood,Yuri Shatunov
4QwWfAfLNFMeSyfN2udORE,Un Milion De Bulgaroaice,"Liviu Guta, Various Artists"
1xBfCFArvxaTNQR3YND8jL,One of These Days - 2008 Remaster,The Swinging Blue Jeans
4LEZGxgtNtnILHuHmwZLJ6,Che La Luna,Louis Prima
1lBnOCmKx7JSpxMpZauJsU,Moneda Sin Valor,Los Alegres De Teran
1tNwzJ3RUncs0QSPwcu9xe,Óli skans,Grettir Björnsson
0ceglkCJQa9aUHOC3kVOdL,Fingrapolki,Grettir Björnsson
0zZGT3lQOqqlp1vxgit8wR,Bábu vagy,KFT
5UwpfC4mDEpVGnbF1OLsv0,Maria Copacabanasta,Ryhmä Tapiolan Yhteiskoulun oppilaita
0NEVB0wDQwxnpiZOoqcLJi,Keep a knockin',The Everly Brothers
3lGbOPJo60Evft3ZiBT2Vt,Eins Zwei Polizei - Club Mix,Mo-Do
0E8DRquN2XuNEcsoLtdZuM,Cry Myself To Sleep,The Hawaiians
0gBOCtLsNWd7K1Pouubi1e,La Noche Que Chicago Murió,Los Superclasicos
0Kq767bcSdi2VKJsIzAfb9,Esa Chica Me Vacila,Banda Boom
0hPuVS15Qo80eF5a87MSOz,Bemdinat Hagamadim,"Arik Einstein, Shemi Levy"
1XUWW5cGQDq4ge3rDanqJI,Festival en Guarare,Dorindo Cárdenas
2To7wTgcG25qrv00LBHg4f,Watchin' U,Ardijah
1yrTD1lcpJRt4IXCKfiH5q,Llegaste A Mí,Silvio Brito
18EbCPoindBSzKOPT3hOvT,大公雞,"吳爾笠, 楊仲豪, 蔡榮吉, 許鈺珮"
6uuPyPzf1xEPR8WxRZ3Hv7,Bile 'Em Cabbage Down,George Bruns
5TZ6FUH7xm2jzF0Vjqs7pe,"French Suite No. 4 in E-Flat Major, BWV 815: IV. Menuett, BWV 815a","Johann Sebastian Bach, Glenn Gould"
2160U4aKNhiDSpZeX7CP3R,Sailor On The Rock,Barney McKenna
5DBbLnpudojxfO6alK53rV,Nimma,DeSchoWieda
2sj4SWXY7ZxYuoudJ4q9Vu,I'm Gonna Knock On Your Door,New Jordal Swingers
0L4vmScNY27vSCqU51jYQv,Kjell Pell Pottitskrell,Terje Formoe
0jdpQ79OuiyBmzTzVSuekH,Las Alforjas,Los Mochicas
7tGHNWy0AakpoO3AO9bp5c,Texas Twist,Roy Clark
1r6YNQHQ4X8MAFb5EobsNA,Fuente Vallenata,Teresin Jaen & Su Conjunto Alma Interiorana
1XA6dzsVMjW8DHpEdrKiMw,Presentimiento,"Emilio Oviedo, Rafael Orozco"
0uj2KursoBcsfjHLl1QzWA,Selim Alai,The Devil's Anvil
35y7OxtEAxlWBiU23h58Dq,How Do I Let Go,"Dennis Ferrer, K.T. Brooks"
2ja9jTAc3OBo9meeXmqpUC,Quem é do Mar Não Enjoa,Martinho Da Vila
1i1ngAoxKwDK8gmJfHz33p,s'alt Örgeli,Rees Gwerder
5pYbvHO5vdAJWNp4folm6I,Dr Wecker,Mani Matter
0udLP23tFSnx6yTV7kyWMb,Randy Lynn Rag,Flatt & Scruggs
4cHFwZgRYdwkJ3oXA28K36,"Camion, ça fait prout",Henri Dès
79LzpawHikMFyEDQ3O3fuy,Moje milé premilené jahody,"Mária Podhradská, Richard Čanaky, Spievankovo"
4AseNmng5w3CwX3cA8Csk6,"French Suite No. 6 in E Major, BWV 817: VIII. Gigue","Johann Sebastian Bach, Glenn Gould"
3d0wsenqqEGpx0h8RBRsiW,Karlsborgsvisan (En visa vill jag sjunga som handlar om Karlsborg),Hootenanny Singers
5IIwfioAOLmPFkD6ESOmvJ,Simon Says,1910 Fruitgum Company
7nRlICV0rTFkmCNIKGmTrN,Nido De Amor,"Jorge Oñate, Raul Martinez"
5J70RCmSNyzhmBMtSvOr7i,Мечта (Море пива),Дюна
4zzzF7zWzwJ0XrxPhJJlOX,Two of Us,Boney M.
6fFUkbOKum36LZgVeeAw89,Rub a dub,Tonton David
3IlSWoMAxgr583Ng6LA65c,It's in the bag,Melrose
3bewj4MHvTkWrCirslwXVV,Mon Du Bemærket Har?,"Grethe Mogensen, Dragørbørnene"
6LlvAgzOLrtfKNXNrLAdsZ,I'm Gonna Knock On Your Door,"Kikki Danielsson, Roosarna"
3M7WBL64QOmuPiPjhySCJW,Sergio el Bailador,Bronco
5PgBfvyJOpcf9zmPJ3nH7w,Hijos de Su Santa Madre,Los Razos
7nl4tk2LHb11EjPcc7da56,Bachata En Navidad,"La Sonora Matancera, Celia Cruz"
4OqZCh69iXLrMOuBRuuwzw,Gamla polare,Sven-Ingvars
6KNv56sTi7gfuX3c8QmWS3,Krisistijd (Heigh-Ho),De Strangers
6uylkDMA9lLpYdJvzNdizu,The Mighty Ship,The Housemartins
2rPbkr5Y83bR3WPscwJU2O,Mi Ranchito,El Coyote Y Su Banda Tierra Santa
1waimzsodMcaiSyOjNIrba,Jói útherji,Ómar Ragnarsson
1HSg2X0kIOCyjtaGarkuGy,Den Pernas Kyra Maria,Zouzounia
7cfILJJHW9ZSkbM2ywLhiN,Pressure Drop,Toots & The Maytals
7HJDvLtKlv86vFBH8jJvyj,Witch Doctor,"Jerry Ash, Ed C. Bruno"
60mL3bfEXtRek2SdR4Lwmj,Suomalainen polkka,Esko Könönen
78gWMNi0b8lgSgVe0U0AMX,House of Fun - 2000 Remastered Version,Madness
6DggaGcoLrakPt0ZMXLrcO,Eh Toto,Boby Lapointe
1sx8SOcfYPlamADjK0PqF6,Pelo Interfone,Ritchie
19oOBnPJFgtlRjvfO2ES3O,Adalita,Trini Lopez
5M7dFaYVjEoDZHECrrOeKq,Guiri Up,Ruben Sam
3DM0kB9SngvNVCokzEX843,マルコとジーナのテーマ - 紅の豚より,オルゴールの世界
1sXSYfdsoFCREjUqkb5cID,Juana Chismosa,Los Cometas
5coPwNRFIF2jCQN6G3zdgT,Que La Dejen Ir Al Baile,Los Invasores De Nuevo León
6wTN430B2eOeD9QmUjzHc5,Снежен човек,"детска вокална група ""Морски песъчинки"""
3t4opRJrIQL6rScwslDEPa,Bridge to Your Heart,Wax
0FcI1Vi9LA9Zm7D6geGaam,Kötukvæði,"Örvar Kristjánsson, Grímur Sigurðsson"
1MKnfNlq3y4cXefcwGZrAL,Casa,Maxi4000
0RyoXX66b8GCfsLw8fiZoy,La Maricutana,R Reyes Alfau
0asQ8ZHReWU3qcrjZ2IKmk,Hali Gali,"Orchestra Balkanton, Lili Ivanova"
5oIZEy6kNBEJnduy51ODeJ,Ya lo pensé,Banda Machos
1w3Dy8URb9PRc00QeXfMAX,Mi Biografia,"Diomedes Diaz, Ivan Zuleta"
5GYV9nwE1hFyOVLafYPOlu,Skósmíðapolki (Fyrst á réttunni),Grettir Björnsson
2FzdFjiwYvKsRLDmrgKUE0,Sun Moon and Star,The Maytals
5TlTolVaNoXFGNZDI9kxCE,Línudans með Línu,"Geirmundur Valtýsson, Snörurnar"
0zZfsoYKedT4GBKcmujjZo,Στα Γιάννενα στα Δέρβαινα,Μιχάλης Καλέργης
5ER5kk7jPl9VLMPthPQ19Y,Jedwab,Jacek Stachursky
4yHq1fsp9vhX1T34zoHnAu,Satin Sheets,The Bellamy Brothers
1gZU172MXzADHZfAear3rl,Gonna Romp and Stomp,Slim Rhodes
0HTSQJ2OzY8eCFOcsFsQ6l,Ymnos Tou EAM (Tria Grammata) - Chorus,"Maria Dimitriadi, Afroditi Manou"
40RMxh8iEar29PvGI1k9n3,Drag mi-e jocul romanesc,Loredana
4Kt9ktbH1rLPGSfc8YXpfr,Counterlight,1986 Omega Tribe
4bbgGODjQQbmTuROuclcUH,Ajustes Inzunza,Calibre 50
013zOZo8nMHxNjlNAY0JNs,Carolina,Leevi and the leavings
722wzvlKS6YgdLwzHL7qoN,La Zopilota,Banda Movil
1Od9dEEcvuwoEO3i492zCw,Τσεσμές,Ορχήστρα Γεωργίου Μέγα
7eZAVu7aU4gxDWfwqrAd4Q,Quiero Que Sepas,Los Caminantes
5Hmyf15az2hddWIv4eINmu,Jessica,Wolfgang Petry
1Gyg2nuMx1PdJIQY6tfuCL,Nú gaman gaman er,Söngfuglarnir
439GHUKmt0hazy3DKofcJB,Yo Conozco a Claudia,Noel Petro
64oj7VCPbElKrfnYjtnkWH,Fiskisaga,"Dúmbó og Steini, Steini"
7GCu0T14Wi946kWSpapPMM,The Children's Marching Song,The Children's Chorus
602q3JLbrpfqIzpS7Wycqf,Voulez Vous Danser,Ricchi E Poveri
7b21tasYflHApqfgpzz3hy,Bilang I Love You,Souljah
3qtsVB90KMoccHtSCbAHOE,Al gato y al ratón,Banda Machos
6FTRXvai1iJ0mEkcJJOxsd,Al gato y al ratón,Banda Machos
3b75NDrKKGiySbcLLK3mHG,La Banda Dominguera,Control
0T0YTOJAMJlqg5vr0Dhhb5,Agora Eu Sei,Roberto Villar
6NoJmVIEcAvKd44HVnfzYd,The Hippy Hippy Shake - 2008 Remaster,The Swinging Blue Jeans
7xwYJuQaNzwqAXnbce1doD,Pressure Drop,Toots & The Maytals
