4OVBoIEwhPQnpUvmIpoYo5,หลังคาแดง,อ๊อด โอภาส ทศพร
438LdN72OnqCv46ZzHtcwC,Ojos Negros,El Coyote Y Su Banda Tierra Santa
7u7mXkCAq3gExmPXsk435O,Tu Nuevo Cariñito,La Arrolladora Banda El Limón De Rene Camacho
3a1dl2rhh2mh5lUL1vnY4N,Los Amores del Muneco,Beto Quintanilla
0xNiWykjRtWes7gbkX3S7x,Säkkijärven polkka,"Jorma Ikävalko, Pirteät Pelimannit"
5uGD6j2Oyl56BO8JZfNbsA,三隻小豬,銀河小歌星
3X6vUleOPDVLUx9Z59Okil,Stau Ca Vulturul Pe Stanca,Sorinel Pustiu
2kY19ilrpQHJU7BJ75gxBQ,Erla Goda Erla,Halldor Waren
3dG8194SYzTIRrBLhOeEYZ,Náš Brok,"Mária Podhradská, Richard Čanaky, Spievankovo"
4syrNLUiHnhf2QbcOfp5t1,Position N2,Kay Metov
12eyGVKbaSmXBvIk94Rrf6,Duestien barnehage,"Tone Johnsen, Majorstuen barne- og ungdomskor"
3qIaRE9fcr5n6LhX5IJGmT,Sofdu Unga Astin Min,Halldor Waren
3Tr0WqWjZps9CxabYj7hUa,Señora Tristeza,"Diomedes Diaz, Colacho Mendoza"
5vPs4SzqY50SpASVQ8Ez9s,Los Viejitos,Banda El Recodo
5E78vp9RaU7pdDhpX4fMxP,Bayuhan (Pounding Rice),Juan Silos Jr. & Rondalla
5kl4yxpDm5GzeOHda52bN9,Banana Joe,Olimpio
44TdLTqPnVDFuwwC0qZBFG,Rock del Pedazo,Ratones Paranoicos
4o6N0lc7JaVxoFVYXdiHYi,Seksuāli Čiekuri,"Prāta Vētra, Arturs Skrastins, Gundars Āboliņš, Jānis Reinis, Harijs Spanovskis"
5zOosTfqEH1HnNaQLyxq6e,"Goldberg Variations, BVW 988 with 30 Variations: Variatio 1 a 1 Clav.","Johann Sebastian Bach, Glenn Gould"
5MRelkZAqB0SrxUtZmexQo,Rock del Pedazo,Ratones Paranoicos
2uICvrN0pWeUk1FAK5Y3PB,Bien Enorqueteao,Monchito Merlo
6NVWIns45O6g7IHU2q0fVX,Recordando Mi Niñez,Jorge Oñate
2Wjbylrx55jO1qRtYUzI9L,במדינת הגמדים,Uzi Hitman
7yrRyqD3a0rSK1oAzE0uo2,Piuí Piuí Piuí,Eliana
2O4VB1ApDwdd4Sd9hAPXmu,Onnellinen Hetki Elämässä,Eppu Normaali
3DXqK80vWl6yjDmfX3bmWy,What's Your Name?,Depeche Mode
5TZ6FUH7xm2jzF0Vjqs7pe,"French Suite No. 4 in E-Flat Major, BWV 815: IV. Menuett, BWV 815a","Johann Sebastian Bach, Glenn Gould"
1qnP71VDNO56fadrNTAvTc,Five Little Ducks Went Swimming One Day,The Paul O'Brien All Stars Band
3qNDJmp8XB5EUeGVW6rLSV,Super Gut,Mo-Do
5lwBQu9iHUKVQ78hFFb9ZY,De Un Rancho a Otro,Banda El Recodo
5vjzeMxTQJu6QGHCyIlc2x,Los Sonidos,Atención Atención
4fo5uMhEhxZXntgKgqE0WT,Eimaste Dyo,"Mikis Theodorakis, Antonis Kalogiannis"
2YTYSCrmn7DAKzLTiPO4w4,I'm Gonna Knock on Your Door - Original Recording Remastered,Eddie Hodges
3GixNX2FiTaGrqT2SHtyu7,Á hverju kvöldi,Björgvin Halldórsson
4w6wvnlShlJynCQBcmG2Gi,Pressure Drop,Robert Palmer
3xx3r77VjRihJYcTFoSSmx,Si Tú Me Lo Das,Shainy El Brillante
4AseNmng5w3CwX3cA8Csk6,"French Suite No. 6 in E Major, BWV 817: VIII. Gigue","Johann Sebastian Bach, Glenn Gould"
72kj4QzgGOxcDfYUEQu12X,Peanuts,Herb Alpert & The Tijuana Brass
2SMpYCnyDpDJvw7wCQR5HL,Штурмбаннфюрер,Черный Лукич
3DM0kB9SngvNVCokzEX843,マルコとジーナのテーマ - 紅の豚より,オルゴールの世界
10sZornAXa1nkS2uWGrIDb,Que Te Quiero,Katrina & The Waves
4JR9CJfGko8dW4y8M2nMku,Stoccolma,Rino Gaetano
1FBGuoEdaEbnYtEJLAU9Uc,Stoccolma,Rino Gaetano
0udLP23tFSnx6yTV7kyWMb,Randy Lynn Rag,Flatt & Scruggs
2KzPgCXZr2fiJKOyAUqRUu,Let's Do Rock Steady,The Bodysnatchers
0byVagxG4X0vUxpnbZGfDD,Ik Heb 'N Hart Zo Groot Als 'N Klerenkast,De Four Tak
4J6nEGiJaVZdRqqrmRIZjB,Sweet Little Baby,Ding Dong Box
2d6IJ7neV46qj1Oj0lL3bE,Her Vil Jeg Tegne Ottetaller,Nyborg Jensen Pigerne
4UIgfmTm68PMwsWhj1gsTD,Maistjarnan,Halldor Waren
3YhQ8oWQgkqKC3uangrxVx,במדינת הגמדים,Ruchama Raz
5PGbQgXt8bgXceoK3yZvYo,La Recia,Los Dareyes De La Sierra
1mwP8pRpxem5hPpRBinIX2,Um Gajo Muita Fixe,Ena Pá 2000
3CRipEWA1ugprjQ4Cvl9SY,Binasuan,Juan Silos Jr. & His Rondalla
4fkOQFqjjd3x1l8Xztre2t,Biquini De Bolinha Amarelinha Tão Pequenininho,Blitz
2160U4aKNhiDSpZeX7CP3R,Sailor On The Rock,Barney McKenna
0MMxQds9WTR9OSqrCCY7Mg,愛的初體驗,Zhang Zhen Yue
7g9AOwPEt1zWoxV2ZyQ57m,Soy Cómo Quiero Ser,Joan Sebastian
6HY0as2RwgCythApdUua8R,Bi Bi Og Blaka,Halldor Waren
1A9vcyeCRp4PI6Sw6CvqsV,Solen lyser även på mig - Insp. 1977,Eddie Meduza
0Me35xADwe2BT5xjSyapdU,El Dragón de Cartagena,Canticuentos
4TmuYSQLrJS04rN5zglfhP,Tommelfinger Hvor Er Du,"Anne Brændeland, Camilla Trøen"
48XvS61X0t2uoA3LTLNSvz,Vogguvísa ( Illa Dreymir ),Halldor Waren
1XjAEQjtF2TNS4XyRKWjRA,Малыш,Glukoza
07Ag8vm1pW409NrhpPokFg,El Tucanazo,Los Tucanes De Tijuana
7okdxzAi8TLL6jpzVUbFt7,La moara,Mihaela Radulescu
56ztKm9mnRxqrAMEtfE07J,Como El Primer Día,Banda El Recodo
087WRfq80LV0ZdyxPu83PL,Me Gusta Hacerte El Amor,Tormenta Band
1hcflwXQVjbzn5cVYQUeZC,くわえたばこのブルース,Jitterin' Jinn
7Bz8yww6UMbTgTVLG6zbI4,Low Rider,War
3OzidubrafPqdgTCS3Jac7,"Violin Partita No. 3 in E Major, BWV 1006: III. Gavotte en rondeau (Live)","Johann Sebastian Bach, Jascha Heifetz"
0u5HePDfCbNN0vWFrsUURO,"Goldberg Variations, BVW 988 with 30 Variations: Variatio 8 a 2 Clav.","Johann Sebastian Bach, Glenn Gould"
7uSBKrLRJBMS8cztpPzKP5,El Pavido Navido,El Palomo Y El Gorrion
6xF04SeFX25eXWnkugzUqF,Romaria,Jáfu'Mega
4s1ZUdnUyWSn9OJhZONcxG,"French Suite No. 4 in E-Flat Major, BWV 815: V. Gavotte","Johann Sebastian Bach, Glenn Gould"
3YCn0zVYtv5rUhuSZjLj5n,真善美,銀河小歌星
104qBjpWICpZpvLwQ4cHCy,瑪麗有隻小綿羊,銀河小歌星
1Od9dEEcvuwoEO3i492zCw,Τσεσμές,Ορχήστρα Γεωργίου Μέγα
3ibR3fiO0okIyc0lCqULHX,Feliz Feliz,Mi Banda El Mexicano
0JZV1UuBsbSwHhGirgWaXI,Feliz Feliz,Mi Banda El Mexicano
2RYaKHOQLtcRKvUV6yOs7k,Doua ratuste si-o babusca,Teo Trandafir
4H345D3H438ljRPHbYSC2d,Je Tu Les,Petr Skoumal
6h3CzKxOHQlJPqOc1OXiYZ,Maggan,Schytts
0m0k8WkLQfgQFWrqme1mZ3,Amazoniaque,Yves Simon
5E7SGvx7my24Yv5CVmXOQq,Oles Nye Autobil,Ole Steens Børn
0qCLQ6gNLruIT9gwA39H6I,Spring Song with Banjo,Charlie Chaplin
0aa96yIuCju4ilhAOwssYx,El Gato Martínez,Canticuentos
0iKb6myCJcVCiE7JQXKtKi,Когда помрешь,Sektor Gaza
6uylkDMA9lLpYdJvzNdizu,The Mighty Ship,The Housemartins
1jxmeRyI36kqk3eLErFkWy,Hepokatti,Tapio Rautavaara
439GHUKmt0hazy3DKofcJB,Yo Conozco a Claudia,Noel Petro
5bKcglYd7FTZwy1B82XrUg,Posaunenkönig - Instrumental,Kern Buam
6JD627WDQXUpPYWqDLE3qg,School Is Over,På Slaget 12
091YUzmywPSrzfcfVLexPn,Das Schöne Mädchen Von Seite 1,Howard Carpendale
4pBSj32cmoESOE2np5lKmQ,La Carta N°3 - 1986 Digital Remaster,Los Hermanos Bustos
3j62V6r9J3Juks6CrHAP4M,Mina de Hierba,Beto Quintanilla
5nCtJujSCyszBOoCcezvxR,Chatty Chatty,Toots & The Maytals
3ko3uNu5kmb5Y7p7f1HYLI,Liever Dan Lief - Rapversie,"Gers Pardoel, Doe Maar"
4zzXnAXdU0ilshAdLgyYBT,The Little Ships,Jean-Jacques Perrey
0wKeqZMEZv71san5KQWoA4,Влюблённый самолёт,Лариса Черникова
6fPsTZl0c7IBTMcIGQAhvC,Tarantella siciliana,"Pino Villa, Gian Campione"
6vBXZzUuaUatVmAQL1NV75,Bræður tveir,"Leikhópurinn Karíus, Baktus"
2VsI33ZjR0UjL1HznDtm2q,At the Bazaar,Max Steiner
2ghhGdtyLNwSRCFlsQq4aZ,Pulling The Radish – Ba Luo Bo,A Little Mandarin
2JxdxcE9CAZRz6S21I80Ru,Lambret twist,Quartetto Cetra
7tGHNWy0AakpoO3AO9bp5c,Texas Twist,Roy Clark
1TvMFL1u1VQkOJJwsud4jt,Kan Du Huske,Thomas Helmig
2EISedV2npKMtvygkykV2r,Pressure Drop,Toots & The Maytals
1DisaVvPI1t6aN4ftaOJJN,Las Dos Hectáreas,Banda El Recodo
4t7e5GkDVVouoSWn77o1fR,Cielo,Teresin Jaen & Su Conjunto Alma Interiorana
3DjKRZ4Ktw6jBFBpl9b5Om,Fætter Mikkel,"Grethe Mogensen, Dragørbørnene"
57zPqflrwhsOrf0HTM0BHV,El Alto Del Rosario,Jorge Oñate
62fsCUixQtDIBxxr9GSdrE,Daca Vesel Se Traieste,CanteceGradinita
6DCWAEEAebggXYrqBCvCiX,La Vista De Luna,Sandra
2Koo7oecwZjyWY3ZA94C9Y,Piger der er ude på ballade,Onkel Reje
59dYdMeqhN9OIXqLiwTt0M,Let's Go Trippin' - Bonus Track,Dick Dale and his Del-Tones
5pYbvHO5vdAJWNp4folm6I,Dr Wecker,Mani Matter
4Nb84MeZwycwwtId1YHSdt,Henk Is Enne Lollige Vent (edit),Rowwen Hèze
6ZMQ6kKshuMLWrYk37KBmX,Enchanted - 2016 Remaster,Stevie Nicks
5qiRgASatJJCWMfAfTglMM,Stora djupa fittor,Eddie Meduza
002TGKi4LBwxYodlfWoaN0,Cunnamulla Fella - 1998 Remaster,Slim Dusty
3u5ySLy0QEfyKgQkTZF6Ki,Pamela,Vhong Navarro
7jpQ6RlEFM9OsWeXtAToMp,Urner Bödeler,Rees Gwerder
6Zh1y96Ufh9dvblHzxGZOk,微笑,銀河小歌星
6Hve2vDZaP9pDUwi4eVsJz,Gutta snakker - 1991 Remastered Version,Jahn Teigen
0ceglkCJQa9aUHOC3kVOdL,Fingrapolki,Grettir Björnsson
1a1cllpvyKtsaKX7ltY4qZ,על גדות הוולגה,ליאור ייני
4zzzF7zWzwJ0XrxPhJJlOX,Two of Us,Boney M.
6uuPyPzf1xEPR8WxRZ3Hv7,Bile 'Em Cabbage Down,George Bruns
3fN7Ud1HNchbNW407IgWs8,Adorable Mentirosa,Juan Gabriel
7tEbv0PMX5yCsQLDF4mxDi,I'm Your Gummibear,Gummibär
2Nxi9wXV0dYzNThRFCho1a,WOODSTOCK'S THEME,Original Cast
2TdhHtNXvGwbVSkZSQ5Olt,Simon Says,1910 Fruitgum Company
60mL3bfEXtRek2SdR4Lwmj,Suomalainen polkka,Esko Könönen
3QqIlrnLwScCbrw1mlZZqb,אני פורים,Dorit Reuveni
1w0Fjd21StGUAOeaIbvmZ2,Oh Carol,Banda Sinaloense Los Recoditos
6nFYXpBgrNcZjbtNEuc6yR,I Am Your Gummy Bear (The Gummy Bear Song),Gummibär
5UwpfC4mDEpVGnbF1OLsv0,Maria Copacabanasta,Ryhmä Tapiolan Yhteiskoulun oppilaita
6hx6RoOaOTp0WyMKSYEpJm,Дальше действовать будем мы,Kino
2S2l36dCq2PP88ASyocwj7,Aborrezco,El Patrón De Durango
6KHHFJARqCRhevKe3ozHct,Muchachita De Ojos Claros,Joan Sebastian
0jKII5wudZf7RMGhXHO0eq,Likainen tusina,"Tuomari Nurmio, Köyhien Ystävät"
0NEVB0wDQwxnpiZOoqcLJi,Keep a knockin',The Everly Brothers
0hPuVS15Qo80eF5a87MSOz,Bemdinat Hagamadim,"Arik Einstein, Shemi Levy"
48YZhmKL3aZKhQUfpvkelu,Burning Up,Madonna
0NjXS4VFF7OVLRhSAXMUJV,Burning Up,Madonna
1HQ1YpZtdz6TxM1zYJ9BSc,כושי כלב קט,Dalia Fridland
2ja9jTAc3OBo9meeXmqpUC,Quem é do Mar Não Enjoa,Martinho Da Vila
1tNwzJ3RUncs0QSPwcu9xe,Óli skans,Grettir Björnsson
5FGH0gswhAxDKlVYrkunMv,Reverends Revenge,The Housemartins
3jk32r13MUF8zAtkv9U9Xt,Cantec - Instrumental version,YeblyKok
7uZF6CYmfNQ2lqRYqDhSdc,Stasera mi butto,Rocky Roberts
1r6YNQHQ4X8MAFb5EobsNA,Fuente Vallenata,Teresin Jaen & Su Conjunto Alma Interiorana
1camCZXhYzMPgaeErfu2YT,It's My Life - Remix,Dr. Alban
1XUWW5cGQDq4ge3rDanqJI,Festival en Guarare,Dorindo Cárdenas
1aJNnFS8L8uUX41CxpwMIY,"Prelude & Fugue No. 19 in A Major, BWV 864: Prelude","Johann Sebastian Bach, Glenn Gould"
2JIiwpNdy9WDCOk7wTEU8T,Analista,Kelly Key
01hbkBDDZrhBnfQHR2mxh4,Mac Ratoiul,Malina Olinescu
4cHFwZgRYdwkJ3oXA28K36,"Camion, ça fait prout",Henri Dès
2h9BY0DF5MgrCMHzZngFAw,Tin omorfia sou exases,"Stratos Pagioumtzis, Stellakis Perpiniadis"
5VYG8R6YThwNMfiZEa7VPg,Define,Miekahr
2v0IPTRTuRrt4yF3yuWuu0,Hora Medura,"Alan Lomax, Harry Oster"
1i1ngAoxKwDK8gmJfHz33p,s'alt Örgeli,Rees Gwerder
2SvxRZnbMEJbcJPKEsda0s,Boven Op De Berg (Dwergenlied),Double DJ's
2RR3CE5aYfEozgJgUbfNO5,Psotny Wiatr,Akcent
6wqarga28xP6wK7Q9znGO7,Mecburen,MFÖ
5QFRlMzrZxYciqiIZlBAjJ,Házasodik A Tücsök,Zene Ovi
6vpRZvIcxs2pOnAitn5nk5,Laissez-moi tranquille,Serge Gainsbourg
14V6VqJXHZ08pM6Fu3vUsO,"Goldberg Variations, BWV 988: Variation 1 a 1 Clav.","Johann Sebastian Bach, Glenn Gould"
4LEZGxgtNtnILHuHmwZLJ6,Che La Luna,Louis Prima
7nl4tk2LHb11EjPcc7da56,Bachata En Navidad,"La Sonora Matancera, Celia Cruz"
7GCu0T14Wi946kWSpapPMM,The Children's Marching Song,The Children's Chorus
79LzpawHikMFyEDQ3O3fuy,Moje milé premilené jahody,"Mária Podhradská, Richard Čanaky, Spievankovo"
0E8DRquN2XuNEcsoLtdZuM,Cry Myself To Sleep,The Hawaiians
0zZfsoYKedT4GBKcmujjZo,Στα Γιάννενα στα Δέρβαινα,Μιχάλης Καλέργης
0zZGT3lQOqqlp1vxgit8wR,Bábu vagy,KFT
56ikFBI4kGFtHQEvG2B7dv,Let's Go Trippin',Dick Dale
5hRFuDantXygPVVQOQt6bn,"French Suite No. 5 in G Major, BWV 816: II. Courante","Johann Sebastian Bach, Glenn Gould"
3d0wsenqqEGpx0h8RBRsiW,Karlsborgsvisan (En visa vill jag sjunga som handlar om Karlsborg),Hootenanny Singers
1lBnOCmKx7JSpxMpZauJsU,Moneda Sin Valor,Los Alegres De Teran
2yBVeksU2EtrPJbTu4ZslK,What a Fool Believes,The Doobie Brothers
2rPbkr5Y83bR3WPscwJU2O,Mi Ranchito,El Coyote Y Su Banda Tierra Santa
6aR9SpkUhO0I7Bdeq4Xiyr,EL Periquero,El As De La Sierra
0RyoXX66b8GCfsLw8fiZoy,La Maricutana,R Reyes Alfau
3VzV1y3nGqYzgXuaNLYECn,Gianna,Rino Gaetano
05rcBgPEX4kK71UrlYhoiS,Yellow Gal,Lead Belly
4Kt9ktbH1rLPGSfc8YXpfr,Counterlight,1986 Omega Tribe
76lLJ97z6rhrJQDybjeaD1,Sun Flower - Swedish Version,Streaplers
6DggaGcoLrakPt0ZMXLrcO,Eh Toto,Boby Lapointe
6Qnfw07bds8LmKlsVEosa2,Kvædid Um Fuglana,Halldor Waren
0gBOCtLsNWd7K1Pouubi1e,La Noche Que Chicago Murió,Los Superclasicos
1Gyg2nuMx1PdJIQY6tfuCL,Nú gaman gaman er,Söngfuglarnir
19oOBnPJFgtlRjvfO2ES3O,Adalita,Trini Lopez
3FlWqdhG2EFarsfNyXFx1D,Descendo a Serra,Paulo Siqueira
5PgBfvyJOpcf9zmPJ3nH7w,Hijos de Su Santa Madre,Los Razos
5Pgu8TSg3O2Bqq7Pp511Wm,A tigris az mindig egy,Bács Ferenc
5645gXyI06kDySMEYaAdrd,Carioca,Los Iracundos
0uj2KursoBcsfjHLl1QzWA,Selim Alai,The Devil's Anvil
1xBfCFArvxaTNQR3YND8jL,One of These Days - 2008 Remaster,The Swinging Blue Jeans
6BqdNDLZ3Pdcly46pu6nwj,I Am A Gummy Bear - The Gummy Bear Song,Gummy Bear
4yw8ZLkvaT1ShHId3ZaqUg,"9 Little Preludes, BWV 924-932: Prealudium in D Minor, BWV 926","Johann Sebastian Bach, Glenn Gould"
0HTSQJ2OzY8eCFOcsFsQ6l,Ymnos Tou EAM (Tria Grammata) - Chorus,"Maria Dimitriadi, Afroditi Manou"
1XA6dzsVMjW8DHpEdrKiMw,Presentimiento,"Emilio Oviedo, Rafael Orozco"
0TPywVMcIcxT5UrKMVV8Nr,Am I in Love,Kon Kan
0XxfrVr9OkDDTOmsIwugmQ,"Goldberg Variations, BWV 988: Variation 8 a 2 Clav.","Johann Sebastian Bach, Glenn Gould"
18EbCPoindBSzKOPT3hOvT,大公雞,"吳爾笠, 楊仲豪, 蔡榮吉, 許鈺珮"
7HJDvLtKlv86vFBH8jJvyj,Witch Doctor,"Jerry Ash, Ed C. Bruno"
37E0vbbAOX0Y0vsnMOOKtA,Getoor,Fredi Nest
4QwWfAfLNFMeSyfN2udORE,Un Milion De Bulgaroaice,"Liviu Guta, Various Artists"
4UnnLRWloq2qbbqbiSHOYv,Übers Rufitobel,Rees Gwerder
6cSgJlAYaEWOGROvNztEQL,The Birdie Song,Black Lace
3nPWVglt7hUQxeErVfKjC5,Don't Turn Around,Eddie Meduza
5oIZEy6kNBEJnduy51ODeJ,Ya lo pensé,Banda Machos
1p6gn7tAsYb94lo3UP1h6Y,不如歸去,傻瓜樂團
0Kq767bcSdi2VKJsIzAfb9,Esa Chica Me Vacila,Banda Boom
5DBbLnpudojxfO6alK53rV,Nimma,DeSchoWieda
4jWWohYtxH8BPldKvBQPqU,Banna Céilí,The Dawn
3lGbOPJo60Evft3ZiBT2Vt,Eins Zwei Polizei - Club Mix,Mo-Do
5GYV9nwE1hFyOVLafYPOlu,Skósmíðapolki (Fyrst á réttunni),Grettir Björnsson
2To7wTgcG25qrv00LBHg4f,Watchin' U,Ardijah
29FZz0F17tJB0J9jWJfPd1,אני מנגן,Ofra Haza
02rNq7LXf0GHgGwoOiJbkG,Die Zeit,EAV (Erste Allgemeine Verunsicherung)
6AicwyuC1trakh0T52BoEK,Sofa Urtuborn,Halldor Waren
3WwQcmjkY6LB68y8JRH6fE,El Cantor De Fonseca,Jorge Oñate
6ghY6TCe9b51t0JKEy4OuU,El Borrego,Carlos Y Jose
6NoJmVIEcAvKd44HVnfzYd,The Hippy Hippy Shake - 2008 Remaster,The Swinging Blue Jeans
5IIwfioAOLmPFkD6ESOmvJ,Simon Says,1910 Fruitgum Company
7b21tasYflHApqfgpzz3hy,Bilang I Love You,Souljah
6KNv56sTi7gfuX3c8QmWS3,Krisistijd (Heigh-Ho),De Strangers
2S8DlwD7gi7Ir91dS1ucpm,Reto de la Muerte,Banda El Recodo
78gWMNi0b8lgSgVe0U0AMX,House of Fun - 2000 Remastered Version,Madness
4OqZCh69iXLrMOuBRuuwzw,Gamla polare,Sven-Ingvars
6LlvAgzOLrtfKNXNrLAdsZ,I'm Gonna Knock On Your Door,"Kikki Danielsson, Roosarna"
0L4vmScNY27vSCqU51jYQv,Kjell Pell Pottitskrell,Terje Formoe
3FFjLBkI6K1bFKs8dOflqG,Los Altos de Sinaloa,Banda El Recodo
5NkoXgTkeiCPxkoHjo7jTa,王老先生有塊地,兒童合唱
6wTN430B2eOeD9QmUjzHc5,Снежен човек,"детска вокална група ""Морски песъчинки"""
